Component_Type_Upload_Code,Price_Level_Upload_Code,Dimension_Set,Leader_Scope,Follower_Scope,Mapping_Mode,Mapping_Value,Extraction_Time
ZPST,A997,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/DRC/METRO_IND/MatPriceGrp,0097/01/07/18/6481W/0001/HS,0097/01/07/18/6481W/0001/IM,USE_LEADER_METHOD,0,20121108 13:03:26
ZPST,A997,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/DRC/METRO_IND/MatPriceGrp,0097/01/07/18/6500W/0001/HS,0097/01/07/18/6500W/0001/IK,USE_LEADER_METHOD,0,20121108 13:05:07
ZPST,A997,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/DRC/METRO_IND/MatPriceGrp,0097/01/07/18/6500W/0001/HS,0097/01/07/18/6500W/0001/IM,USE_LEADER_METHOD,0,20121108 13:03:26
ZPST,A997,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/DRC/METRO_IND/MatPriceGrp,0097/01/07/18/6505W/0001/HS,0097/01/07/18/6505W/0001/IK,USE_LEADER_METHOD,0,20121108 13:05:07
ZPST,A997,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/DRC/METRO_IND/MatPriceGrp,0097/01/07/18/6505W/0001/HS,0097/01/07/18/6505W/0001/IM,USE_LEADER_METHOD,0,20121108 13:03:26
ZPST,A997,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/DRC/METRO_IND/MatPriceGrp,0097/01/07/18/7015W/0001/VJ,0097/01/07/18/7015W/0001/VL,USE_LEADER_METHOD,0,20121108 13:11:31
ZPST,A997,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/DRC/METRO_IND/MatPriceGrp,0097/01/07/18/7015W/0001/VJ,0097/01/07/18/7015W/0001/VN,USE_LEADER_METHOD,0,20121108 13:12:52
ZPST,A997,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/DRC/METRO_IND/MatPriceGrp,0097/01/07/18/7025W/0001/VJ,0097/01/07/18/7025W/0001/VL,USE_LEADER_METHOD,0,20121108 13:11:31
ZPST,A997,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/DRC/METRO_IND/MatPriceGrp,0097/01/07/18/7025W/0001/VJ,0097/01/07/18/7025W/0001/VN,USE_LEADER_METHOD,0,20121108 13:12:52
ZPST,A997,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/DRC/METRO_IND/MatPriceGrp,0097/01/07/18/7035W/0001/VJ,0097/01/07/18/7035W/0001/VL,USE_LEADER_METHOD,0,20121108 13:11:31
ZPST,A997,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/DRC/METRO_IND/MatPriceGrp,0097/01/07/18/7035W/0001/VJ,0097/01/07/18/7035W/0001/VN,USE_LEADER_METHOD,0,20121108 13:12:52
ZPST,A997,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/DRC/METRO_IND/MatPriceGrp,0097/01/07/18/7040W/0001/VJ,0097/01/07/18/7040W/0001/VL,USE_LEADER_METHOD,0,20121108 13:11:31
ZPST,A997,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/DRC/METRO_IND/MatPriceGrp,0097/01/07/18/7040W/0001/VJ,0097/01/07/18/7040W/0001/VN,USE_LEADER_METHOD,0,20121108 13:12:52
ZPST,A997,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/DRC/METRO_IND/MatPriceGrp,0097/01/07/18/7055W/0001/VJ,0097/01/07/18/7055W/0001/VL,USE_LEADER_METHOD,0,20121108 13:11:31
ZPST,A997,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/DRC/METRO_IND/MatPriceGrp,0097/01/07/18/7055W/0001/VJ,0097/01/07/18/7055W/0001/VN,USE_LEADER_METHOD,0,20121108 13:12:52
ZPST,A997,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/DRC/METRO_IND/MatPriceGrp,0097/01/07/18/7065W/0001/VJ,0097/01/07/18/7065W/0001/VL,USE_LEADER_METHOD,0,20121108 13:11:31
ZPST,A997,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/DRC/METRO_IND/MatPriceGrp,0097/01/07/18/7065W/0001/VJ,0097/01/07/18/7065W/0001/VN,USE_LEADER_METHOD,0,20121108 13:12:52
ZPST,A997,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/DRC/METRO_IND/MatPriceGrp,0097/01/07/18/7075W/0001/VJ,0097/01/07/18/7075W/0001/VL,USE_LEADER_METHOD,0,20121108 13:11:31
ZPST,A997,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/DRC/METRO_IND/MatPriceGrp,0097/01/07/18/7075W/0001/VJ,0097/01/07/18/7075W/0001/VN,USE_LEADER_METHOD,0,20121108 13:12:52
ZPST,A997,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/DRC/METRO_IND/MatPriceGrp,0097/01/07/18/7076W/0001/VJ,0097/01/07/18/7076W/0001/VL,USE_LEADER_METHOD,0,20121108 13:11:31
ZPST,A997,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/DRC/METRO_IND/MatPriceGrp,0097/01/07/18/7076W/0001/VJ,0097/01/07/18/7076W/0001/VN,USE_LEADER_METHOD,0,20121108 13:12:52
ZPST,A997,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/DRC/METRO_IND/MatPriceGrp,0097/01/07/18/7077W/0001/VJ,0097/01/07/18/7077W/0001/VL,USE_LEADER_METHOD,0,20121108 13:11:31
ZPST,A997,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/DRC/METRO_IND/MatPriceGrp,0097/01/07/18/7077W/0001/VJ,0097/01/07/18/7077W/0001/VN,USE_LEADER_METHOD,0,20121108 13:12:52
ZPST,A997,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/DRC/METRO_IND/MatPriceGrp,0097/01/07/18/7078W/0001/VJ,0097/01/07/18/7078W/0001/VL,USE_LEADER_METHOD,0,20121108 13:11:31
ZPST,A997,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/DRC/METRO_IND/MatPriceGrp,0097/01/07/18/7078W/0001/VJ,0097/01/07/18/7078W/0001/VN,USE_LEADER_METHOD,0,20121108 13:12:52
ZPST,A997,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/DRC/METRO_IND/MatPriceGrp,0097/01/07/18/7079W/0001/VJ,0097/01/07/18/7079W/0001/VL,USE_LEADER_METHOD,0,20121108 13:11:31
ZPST,A997,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/DRC/METRO_IND/MatPriceGrp,0097/01/07/18/7079W/0001/VJ,0097/01/07/18/7079W/0001/VN,USE_LEADER_METHOD,0,20121108 13:12:52
ZPST,A997,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/DRC/METRO_IND/MatPriceGrp,0097/01/07/18/7080W/0001/VJ,0097/01/07/18/7080W/0001/VL,USE_LEADER_METHOD,0,20121108 13:11:31
ZPST,A997,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/DRC/METRO_IND/MatPriceGrp,0097/01/07/18/7080W/0001/VJ,0097/01/07/18/7080W/0001/VN,USE_LEADER_METHOD,0,20121108 13:12:52
ZPST,A997,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/DRC/METRO_IND/MatPriceGrp,0097/01/07/18/7081W/0001/VJ,0097/01/07/18/7081W/0001/VL,USE_LEADER_METHOD,0,20121108 13:11:31
ZPST,A997,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/DRC/METRO_IND/MatPriceGrp,0097/01/07/18/7081W/0001/VJ,0097/01/07/18/7081W/0001/VN,USE_LEADER_METHOD,0,20121108 13:12:52
ZPST,A997,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/DRC/METRO_IND/MatPriceGrp,0097/01/07/18/7082W/0001/VJ,0097/01/07/18/7082W/0001/VL,USE_LEADER_METHOD,0,20121108 13:11:31
ZPST,A997,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/DRC/METRO_IND/MatPriceGrp,0097/01/07/18/7082W/0001/VJ,0097/01/07/18/7082W/0001/VN,USE_LEADER_METHOD,0,20121108 13:12:52
ZPST,A997,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/DRC/METRO_IND/MatPriceGrp,0097/01/07/18/7091W/0001/VJ,0097/01/07/18/7091W/0001/VL,USE_LEADER_METHOD,0,20121108 13:11:31
ZPST,A997,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/DRC/METRO_IND/MatPriceGrp,0097/01/07/18/7091W/0001/VJ,0097/01/07/18/7091W/0001/VN,USE_LEADER_METHOD,0,20121108 13:12:52
ZPST,A997,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/DRC/METRO_IND/MatPriceGrp,0097/01/07/18/7104W/0001/VJ,0097/01/07/18/7104W/0001/VL,USE_LEADER_METHOD,0,20121108 13:11:31
ZPST,A997,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/DRC/METRO_IND/MatPriceGrp,0097/01/07/18/7104W/0001/VJ,0097/01/07/18/7104W/0001/VN,USE_LEADER_METHOD,0,20121108 13:12:52
ZPST,A997,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/DRC/METRO_IND/MatPriceGrp,0097/01/07/18/7105W/0001/VJ,0097/01/07/18/7105W/0001/VL,USE_LEADER_METHOD,0,20121108 13:11:31
ZPST,A997,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/DRC/METRO_IND/MatPriceGrp,0097/01/07/18/7105W/0001/VJ,0097/01/07/18/7105W/0001/VN,USE_LEADER_METHOD,0,20121108 13:12:52
ZPST,A997,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/DRC/METRO_IND/MatPriceGrp,0097/01/07/18/7106W/0001/VJ,0097/01/07/18/7106W/0001/VL,USE_LEADER_METHOD,0,20121108 13:11:31
ZPST,A997,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/DRC/METRO_IND/MatPriceGrp,0097/01/07/18/7106W/0001/VJ,0097/01/07/18/7106W/0001/VN,USE_LEADER_METHOD,0,20121108 13:12:52
ZPST,A997,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/DRC/METRO_IND/MatPriceGrp,0097/01/07/18/7120W/0001/VJ,0097/01/07/18/7120W/0001/VL,USE_LEADER_METHOD,0,20121108 13:11:31
ZPST,A997,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/DRC/METRO_IND/MatPriceGrp,0097/01/07/18/7120W/0001/VJ,0097/01/07/18/7120W/0001/VN,USE_LEADER_METHOD,0,20121108 13:12:52
ZPST,A997,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/DRC/METRO_IND/MatPriceGrp,0097/01/07/18/7121W/0001/VJ,0097/01/07/18/7121W/0001/VL,USE_LEADER_METHOD,0,20121108 13:11:31
ZPST,A997,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/DRC/METRO_IND/MatPriceGrp,0097/01/07/18/7121W/0001/VJ,0097/01/07/18/7121W/0001/VN,USE_LEADER_METHOD,0,20121108 13:12:52
ZPST,A997,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/DRC/METRO_IND/MatPriceGrp,0097/01/07/18/7122W/0001/VJ,0097/01/07/18/7122W/0001/VL,USE_LEADER_METHOD,0,20121108 13:11:31
ZPST,A997,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/DRC/METRO_IND/MatPriceGrp,0097/01/07/18/7122W/0001/VJ,0097/01/07/18/7122W/0001/VN,USE_LEADER_METHOD,0,20121108 13:12:52
ZPST,A997,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/DRC/METRO_IND/MatPriceGrp,0097/01/07/18/7131W/0001/VJ,0097/01/07/18/7131W/0001/VL,USE_LEADER_METHOD,0,20121108 13:11:31
ZPST,A997,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/DRC/METRO_IND/MatPriceGrp,0097/01/07/18/7131W/0001/VJ,0097/01/07/18/7131W/0001/VN,USE_LEADER_METHOD,0,20121108 13:12:52
ZPST,A997,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/DRC/METRO_IND/MatPriceGrp,0097/01/07/18/7230W/0001/VJ,0097/01/07/18/7230W/0001/VL,USE_LEADER_METHOD,0,20121108 13:11:31
ZPST,A997,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/DRC/METRO_IND/MatPriceGrp,0097/01/07/18/7230W/0001/VJ,0097/01/07/18/7230W/0001/VN,USE_LEADER_METHOD,0,20121108 13:12:52
ZPST,A997,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/DRC/METRO_IND/MatPriceGrp,0097/01/07/18/7265W/0001/VJ,0097/01/07/18/7265W/0001/VL,USE_LEADER_METHOD,0,20121108 13:11:31
ZPST,A997,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/DRC/METRO_IND/MatPriceGrp,0097/01/07/18/7265W/0001/VJ,0097/01/07/18/7265W/0001/VN,USE_LEADER_METHOD,0,20121108 13:12:52
ZPST,A997,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/DRC/METRO_IND/MatPriceGrp,0097/01/07/18/7275W/0001/VJ,0097/01/07/18/7275W/0001/VL,USE_LEADER_METHOD,0,20121108 13:11:31
ZPST,A997,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/DRC/METRO_IND/MatPriceGrp,0097/01/07/18/7275W/0001/VJ,0097/01/07/18/7275W/0001/VN,USE_LEADER_METHOD,0,20121108 13:12:52
ZPST,A997,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/DRC/METRO_IND/MatPriceGrp,0097/01/07/18/7280W/0001/VJ,0097/01/07/18/7280W/0001/VL,USE_LEADER_METHOD,0,20121108 13:11:31
ZPST,A997,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/DRC/METRO_IND/MatPriceGrp,0097/01/07/18/7280W/0001/VJ,0097/01/07/18/7280W/0001/VN,USE_LEADER_METHOD,0,20121108 13:12:52
ZPST,A997,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/DRC/METRO_IND/MatPriceGrp,0097/01/07/18/7281W/0001/VJ,0097/01/07/18/7281W/0001/VL,USE_LEADER_METHOD,0,20121108 13:11:31
ZPST,A997,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/DRC/METRO_IND/MatPriceGrp,0097/01/07/18/7281W/0001/VJ,0097/01/07/18/7281W/0001/VN,USE_LEADER_METHOD,0,20121108 13:12:52
ZPST,A997,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/DRC/METRO_IND/MatPriceGrp,0097/01/07/18/7285W/0001/VJ,0097/01/07/18/7285W/0001/VL,USE_LEADER_METHOD,0,20121108 13:11:31
ZPST,A997,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/DRC/METRO_IND/MatPriceGrp,0097/01/07/18/7285W/0001/VJ,0097/01/07/18/7285W/0001/VN,USE_LEADER_METHOD,0,20121108 13:12:52
ZPST,A997,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/DRC/METRO_IND/MatPriceGrp,0097/01/07/18/7290W/0001/VJ,0097/01/07/18/7290W/0001/VL,USE_LEADER_METHOD,0,20121108 13:11:31
ZPST,A997,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/DRC/METRO_IND/MatPriceGrp,0097/01/07/18/7290W/0001/VJ,0097/01/07/18/7290W/0001/VN,USE_LEADER_METHOD,0,20121108 13:12:52
ZPST,A997,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/DRC/METRO_IND/MatPriceGrp,0097/01/07/18/7291W/0001/VJ,0097/01/07/18/7291W/0001/VL,USE_LEADER_METHOD,0,20121108 13:11:31
ZPST,A997,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/DRC/METRO_IND/MatPriceGrp,0097/01/07/18/7291W/0001/VJ,0097/01/07/18/7291W/0001/VN,USE_LEADER_METHOD,0,20121108 13:12:52
ZPST,A997,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/DRC/METRO_IND/MatPriceGrp,0097/01/07/18/7292W/0001/VJ,0097/01/07/18/7292W/0001/VL,USE_LEADER_METHOD,0,20121108 13:11:31
ZPST,A997,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/DRC/METRO_IND/MatPriceGrp,0097/01/07/18/7292W/0001/VJ,0097/01/07/18/7292W/0001/VN,USE_LEADER_METHOD,0,20121108 13:12:52
ZPST,A997,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/DRC/METRO_IND/MatPriceGrp,0097/01/07/18/7293W/0001/VJ,0097/01/07/18/7293W/0001/VL,USE_LEADER_METHOD,0,20121108 13:11:31
ZPST,A997,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/DRC/METRO_IND/MatPriceGrp,0097/01/07/18/7293W/0001/VJ,0097/01/07/18/7293W/0001/VN,USE_LEADER_METHOD,0,20121108 13:12:52
ZPST,A997,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/DRC/METRO_IND/MatPriceGrp,0097/01/07/18/7297W/0001/VJ,0097/01/07/18/7297W/0001/VL,USE_LEADER_METHOD,0,20121108 13:11:31
ZPST,A997,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/DRC/METRO_IND/MatPriceGrp,0097/01/07/18/7297W/0001/VJ,0097/01/07/18/7297W/0001/VN,USE_LEADER_METHOD,0,20121108 13:12:52
ZPST,A997,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/DRC/METRO_IND/MatPriceGrp,0097/01/07/18/7310W/0001/VJ,0097/01/07/18/7310W/0001/VL,USE_LEADER_METHOD,0,20121108 13:11:31
ZPST,A997,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/DRC/METRO_IND/MatPriceGrp,0097/01/07/18/7310W/0001/VJ,0097/01/07/18/7310W/0001/VN,USE_LEADER_METHOD,0,20121108 13:12:52
ZPST,A997,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/DRC/METRO_IND/MatPriceGrp,0097/01/07/18/7330W/0001/VJ,0097/01/07/18/7330W/0001/VL,USE_LEADER_METHOD,0,20121108 13:11:31
ZPST,A997,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/DRC/METRO_IND/MatPriceGrp,0097/01/07/18/7330W/0001/VJ,0097/01/07/18/7330W/0001/VN,USE_LEADER_METHOD,0,20121108 13:12:52
ZPST,A997,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/DRC/METRO_IND/MatPriceGrp,0097/01/07/18/7332W/0001/VJ,0097/01/07/18/7332W/0001/VL,USE_LEADER_METHOD,0,20121108 13:11:31
ZPST,A997,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/DRC/METRO_IND/MatPriceGrp,0097/01/07/18/7332W/0001/VJ,0097/01/07/18/7332W/0001/VN,USE_LEADER_METHOD,0,20121108 13:12:52
ZPST,A997,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/DRC/METRO_IND/MatPriceGrp,0097/01/07/18/7401W/0001/VJ,0097/01/07/18/7401W/0001/VL,USE_LEADER_METHOD,0,20121108 13:11:31
ZPST,A997,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/DRC/METRO_IND/MatPriceGrp,0097/01/07/18/7401W/0001/VJ,0097/01/07/18/7401W/0001/VN,USE_LEADER_METHOD,0,20121108 13:12:52
ZPST,A997,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/DRC/METRO_IND/MatPriceGrp,0097/01/07/18/7415W/0001/VJ,0097/01/07/18/7415W/0001/VL,USE_LEADER_METHOD,0,20121108 13:11:31
ZPST,A997,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/DRC/METRO_IND/MatPriceGrp,0097/01/07/18/7415W/0001/VJ,0097/01/07/18/7415W/0001/VN,USE_LEADER_METHOD,0,20121108 13:12:52
ZPST,A997,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/DRC/METRO_IND/MatPriceGrp,0097/01/07/18/7420W/0001/VJ,0097/01/07/18/7420W/0001/VL,USE_LEADER_METHOD,0,20121108 13:11:31
ZPST,A997,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/DRC/METRO_IND/MatPriceGrp,0097/01/07/18/7420W/0001/VJ,0097/01/07/18/7420W/0001/VN,USE_LEADER_METHOD,0,20121108 13:12:52
ZPST,A997,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/DRC/METRO_IND/MatPriceGrp,0097/01/07/18/7425W/0001/VJ,0097/01/07/18/7425W/0001/VL,USE_LEADER_METHOD,0,20121108 13:11:31
ZPST,A997,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/DRC/METRO_IND/MatPriceGrp,0097/01/07/18/7425W/0001/VJ,0097/01/07/18/7425W/0001/VN,USE_LEADER_METHOD,0,20121108 13:12:52
ZPST,A997,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/DRC/METRO_IND/MatPriceGrp,0097/01/07/18/7426W/0001/VJ,0097/01/07/18/7426W/0001/VL,USE_LEADER_METHOD,0,20121108 13:11:31
ZPST,A997,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/DRC/METRO_IND/MatPriceGrp,0097/01/07/18/7426W/0001/VJ,0097/01/07/18/7426W/0001/VN,USE_LEADER_METHOD,0,20121108 13:12:52
ZPST,A997,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/DRC/METRO_IND/MatPriceGrp,0097/01/07/18/7427W/0001/VJ,0097/01/07/18/7427W/0001/VL,USE_LEADER_METHOD,0,20121108 13:11:31
ZPST,A997,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/DRC/METRO_IND/MatPriceGrp,0097/01/07/18/7427W/0001/VJ,0097/01/07/18/7427W/0001/VN,USE_LEADER_METHOD,0,20121108 13:12:52
ZPST,A997,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/DRC/METRO_IND/MatPriceGrp,0097/01/07/18/7430W/0001/VJ,0097/01/07/18/7430W/0001/VL,USE_LEADER_METHOD,0,20121108 13:11:31
ZPST,A997,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/DRC/METRO_IND/MatPriceGrp,0097/01/07/18/7430W/0001/VJ,0097/01/07/18/7430W/0001/VN,USE_LEADER_METHOD,0,20121108 13:12:52
ZPST,A997,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/DRC/METRO_IND/MatPriceGrp,0097/01/07/18/7431W/0001/VJ,0097/01/07/18/7431W/0001/VL,USE_LEADER_METHOD,0,20121108 13:11:31
ZPST,A997,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/DRC/METRO_IND/MatPriceGrp,0097/01/07/18/7431W/0001/VJ,0097/01/07/18/7431W/0001/VN,USE_LEADER_METHOD,0,20121108 13:12:52
ZPST,A997,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/DRC/METRO_IND/MatPriceGrp,0097/01/07/18/7432W/0001/VJ,0097/01/07/18/7432W/0001/VL,USE_LEADER_METHOD,0,20121108 13:11:31
ZPST,A997,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/DRC/METRO_IND/MatPriceGrp,0097/01/07/18/7432W/0001/VJ,0097/01/07/18/7432W/0001/VN,USE_LEADER_METHOD,0,20121108 13:12:52
ZPST,A997,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/DRC/METRO_IND/MatPriceGrp,0097/01/07/18/7435W/0001/VJ,0097/01/07/18/7435W/0001/VL,USE_LEADER_METHOD,0,20121108 13:11:31
ZPST,A997,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/DRC/METRO_IND/MatPriceGrp,0097/01/07/18/7435W/0001/VJ,0097/01/07/18/7435W/0001/VN,USE_LEADER_METHOD,0,20121108 13:12:52
ZPST,A997,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/DRC/METRO_IND/MatPriceGrp,0097/01/07/18/7445W/0001/VJ,0097/01/07/18/7445W/0001/VL,USE_LEADER_METHOD,0,20121108 13:11:31
ZPST,A997,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/DRC/METRO_IND/MatPriceGrp,0097/01/07/18/7445W/0001/VJ,0097/01/07/18/7445W/0001/VN,USE_LEADER_METHOD,0,20121108 13:12:52
ZPST,A997,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/DRC/METRO_IND/MatPriceGrp,0097/01/07/18/7447W/0001/VJ,0097/01/07/18/7447W/0001/VL,USE_LEADER_METHOD,0,20121108 13:11:31
ZPST,A997,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/DRC/METRO_IND/MatPriceGrp,0097/01/07/18/7447W/0001/VJ,0097/01/07/18/7447W/0001/VN,USE_LEADER_METHOD,0,20121108 13:12:52
ZPST,A997,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/DRC/METRO_IND/MatPriceGrp,0097/01/07/18/7450W/0001/VJ,0097/01/07/18/7450W/0001/VL,USE_LEADER_METHOD,0,20121108 13:11:31
ZPST,A997,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/DRC/METRO_IND/MatPriceGrp,0097/01/07/18/7450W/0001/VJ,0097/01/07/18/7450W/0001/VN,USE_LEADER_METHOD,0,20121108 13:12:52
ZPST,A997,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/DRC/METRO_IND/MatPriceGrp,0097/01/07/18/7460W/0001/VJ,0097/01/07/18/7460W/0001/VL,USE_LEADER_METHOD,0,20171019 09:25:29
ZPST,A997,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/DRC/METRO_IND/MatPriceGrp,0097/01/07/18/7460W/0001/VJ,0097/01/07/18/7460W/0001/VN,USE_LEADER_METHOD,0,20171019 09:25:29
ZPST,A997,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/DRC/METRO_IND/MatPriceGrp,0097/01/07/18/7485W/0001/VJ,0097/01/07/18/7485W/0001/VL,USE_LEADER_METHOD,0,20121108 13:11:31
ZPST,A997,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/DRC/METRO_IND/MatPriceGrp,0097/01/07/18/7485W/0001/VJ,0097/01/07/18/7485W/0001/VN,USE_LEADER_METHOD,0,20121108 13:12:52
ZPST,A997,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/DRC/METRO_IND/MatPriceGrp,0097/01/07/18/7501W/0001/VJ,0097/01/07/18/7501W/0001/VL,USE_LEADER_METHOD,0,20121108 13:11:31
ZPST,A997,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/DRC/METRO_IND/MatPriceGrp,0097/01/07/18/7501W/0001/VJ,0097/01/07/18/7501W/0001/VN,USE_LEADER_METHOD,0,20121108 13:12:52
ZPST,A997,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/DRC/METRO_IND/MatPriceGrp,0097/01/07/18/7515W/0001/VJ,0097/01/07/18/7515W/0001/VL,USE_LEADER_METHOD,0,20121108 13:11:31
