Component_Type_Name,From_Domain,From_Dimension_Set,From_Dimension_Value,To_Domain,To_Dimension_Set,To_Dimension_Value,Map_Group_Name,Map_Type,Extraction_Time
ZPST - Jobber and Spot Unbranded,Sales_Org_ID/Dist_Chnl_ID/Price_Group_ID/ProdHier1_ID/MOT_ID/Pricing_DRC/Product_ID,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/18/07/CATLT/000000000000153883,Sales_Org_ID/Dist_Chnl_ID/Price_Group_ID/ProdHier1_ID/MOT_ID/Pricing_DRC/Product_ID,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/18/07/CATLT/000000000000153892,MIGRATION,USE_PRICE_METHOD,20240702 12:06:05
ZPST - Jobber and Spot Unbranded,Sales_Org_ID/Dist_Chnl_ID/Price_Group_ID/ProdHier1_ID/MOT_ID/Pricing_DRC/Product_ID,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/18/07/CEDAR/000000000000153883,Sales_Org_ID/Dist_Chnl_ID/Price_Group_ID/ProdHier1_ID/MOT_ID/Pricing_DRC/Product_ID,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/18/07/CEDAR/000000000000153818,MIGRATION,USE_PRICE_METHOD,20240702 12:06:05
ZPST - Jobber and Spot Unbranded,Sales_Org_ID/Dist_Chnl_ID/Price_Group_ID/ProdHier1_ID/MOT_ID/Pricing_DRC/Product_ID,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/18/07/CEDAR/000000000000153883,Sales_Org_ID/Dist_Chnl_ID/Price_Group_ID/ProdHier1_ID/MOT_ID/Pricing_DRC/Product_ID,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/18/07/CEDAR/000000000000153892,MIGRATION,USE_PRICE_METHOD,20240702 12:06:05
ZPST - Jobber and Spot Unbranded,Sales_Org_ID/Dist_Chnl_ID/Price_Group_ID/ProdHier1_ID/MOT_ID/Pricing_DRC/Product_ID,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/18/07/CEDAR/000000000000153883,Sales_Org_ID/Dist_Chnl_ID/Price_Group_ID/ProdHier1_ID/MOT_ID/Pricing_DRC/Product_ID,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/18/07/CEDAR/000000000000154259,MIGRATION,USE_PRICE_METHOD,20240702 12:06:05
ZPST - Jobber and Spot Unbranded,Sales_Org_ID/Dist_Chnl_ID/Price_Group_ID/ProdHier1_ID/MOT_ID/Pricing_DRC/Product_ID,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/18/07/CEDAR/000000000000153883,Sales_Org_ID/Dist_Chnl_ID/Price_Group_ID/ProdHier1_ID/MOT_ID/Pricing_DRC/Product_ID,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/18/07/CEDAR/000000000000154286,MIGRATION,USE_PRICE_METHOD,20240702 12:06:05
ZPST - Jobber and Spot Unbranded,Sales_Org_ID/Dist_Chnl_ID/Price_Group_ID/ProdHier1_ID/MOT_ID/Pricing_DRC/Product_ID,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/18/07/CEDAR/000000000000153883,Sales_Org_ID/Dist_Chnl_ID/Price_Group_ID/ProdHier1_ID/MOT_ID/Pricing_DRC/Product_ID,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/18/07/CEDAR/000000000000530992,MIGRATION,USE_PRICE_METHOD,20240702 12:06:05
ZPST - Jobber and Spot Unbranded,Sales_Org_ID/Dist_Chnl_ID/Price_Group_ID/ProdHier1_ID/MOT_ID/Pricing_DRC/Product_ID,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/18/07/CEDAR/000000000000153883,Sales_Org_ID/Dist_Chnl_ID/Price_Group_ID/ProdHier1_ID/MOT_ID/Pricing_DRC/Product_ID,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/18/07/DUBUQ/000000000000153818,MIGRATION,USE_PRICE_METHOD,20240702 12:06:05
ZPST - Jobber and Spot Unbranded,Sales_Org_ID/Dist_Chnl_ID/Price_Group_ID/ProdHier1_ID/MOT_ID/Pricing_DRC/Product_ID,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/18/07/CEDAR/000000000000153883,Sales_Org_ID/Dist_Chnl_ID/Price_Group_ID/ProdHier1_ID/MOT_ID/Pricing_DRC/Product_ID,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/18/07/DUBUQ/000000000000153883,MIGRATION,USE_PRICE_METHOD,20240702 12:06:05
ZPST - Jobber and Spot Unbranded,Sales_Org_ID/Dist_Chnl_ID/Price_Group_ID/ProdHier1_ID/MOT_ID/Pricing_DRC/Product_ID,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/18/07/CEDAR/000000000000153883,Sales_Org_ID/Dist_Chnl_ID/Price_Group_ID/ProdHier1_ID/MOT_ID/Pricing_DRC/Product_ID,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/18/07/DUBUQ/000000000000153892,MIGRATION,USE_PRICE_METHOD,20240702 12:06:05
ZPST - Jobber and Spot Unbranded,Sales_Org_ID/Dist_Chnl_ID/Price_Group_ID/ProdHier1_ID/MOT_ID/Pricing_DRC/Product_ID,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/18/07/CEDAR/000000000000153883,Sales_Org_ID/Dist_Chnl_ID/Price_Group_ID/ProdHier1_ID/MOT_ID/Pricing_DRC/Product_ID,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/18/07/DUBUQ/000000000000154259,MIGRATION,USE_PRICE_METHOD,20240702 12:06:05
ZPST - Jobber and Spot Unbranded,Sales_Org_ID/Dist_Chnl_ID/Price_Group_ID/ProdHier1_ID/MOT_ID/Pricing_DRC/Product_ID,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/18/07/CEDAR/000000000000153883,Sales_Org_ID/Dist_Chnl_ID/Price_Group_ID/ProdHier1_ID/MOT_ID/Pricing_DRC/Product_ID,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/18/07/DUBUQ/000000000000154286,MIGRATION,USE_PRICE_METHOD,20240702 12:06:05
ZPST - Jobber and Spot Unbranded,Sales_Org_ID/Dist_Chnl_ID/Price_Group_ID/ProdHier1_ID/MOT_ID/Pricing_DRC/Product_ID,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/18/07/CEDAR/000000000000153883,Sales_Org_ID/Dist_Chnl_ID/Price_Group_ID/ProdHier1_ID/MOT_ID/Pricing_DRC/Product_ID,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/18/07/DUBUQ/000000000000530992,MIGRATION,USE_PRICE_METHOD,20240702 12:06:05
ZPST - Jobber and Spot Unbranded,Sales_Org_ID/Dist_Chnl_ID/Price_Group_ID/ProdHier1_ID/MOT_ID/Pricing_DRC/Product_ID,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/18/07/CEDAR/000000000000153883,Sales_Org_ID/Dist_Chnl_ID/Price_Group_ID/ProdHier1_ID/MOT_ID/Pricing_DRC/Product_ID,Sales_Org/Dist_Chnl/PRICE_GROUP/PRODHIER1/MOT/DRC/PRODUCT,0052/01/08/18/07/DUBUW/000000000000153818,MIGRATION,USE_PRICE_METHOD,20240702 12:06:05
